"  <title>NDAWN CSV Export Error</title>_  <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">",Avg Bare Soil Temp_Degrees F,Avg Bare Soil Temp Flag_Unnamed: 14_level_1,Avg Temp_Degrees F,Avg Temp Flag_Unnamed: 12_level_1,Avg Turf Soil Temp_Degrees F,Avg Turf Soil Temp Flag_Unnamed: 16_level_1,Avg Wind Speed_mph,Avg Wind Speed Flag_Unnamed: 18_level_1,Day_Unnamed: 6_level_1,Dew Point_Degrees F,Dew Point Flag_Unnamed: 26_level_1,Elevation_ft,Latitude_deg,Longitude_deg,Max Temp_Degrees F,Max Temp Flag_Unnamed: 8_level_1,Max Wind Speed_mph,Max Wind Speed Flag_Unnamed: 20_level_1,Min Temp_Degrees F,Min Temp Flag_Unnamed: 10_level_1,Month_Unnamed: 5_level_1,Rainfall_inch,Rainfall Flag_Unnamed: 24_level_1,Station Name_Unnamed: 0_level_1,Total Solar Rad_Lys,Total Solar Rad Flag_Unnamed: 22_level_1,Wind Chill_Degrees F,Wind Chill Flag_Unnamed: 28_level_1,Year_Unnamed: 4_level_1
,34.038,,26.771,,36.36,,13.137,,13,24.255,,2371,48.74973,-103.006007,33.966,,37.318,,19.575,,11,,M,Noonan,73.185,,14.116,,2021
,34.019,,26.715,,36.41,,5.287,,14,27.147,,2371,48.74973,-103.006007,34.479,,15.301,,18.95,,11,,M,Noonan,117.057,,22.612,,2021
,33.792,,35.868,,36.297,,7.27,,15,35.543,,2371,48.74973,-103.006007,39.225,,22.512,,32.511,,11,,M,Noonan,74.506,,29.375,,2021
,34.117,,36.467,,36.148,,22.441,,16,27.411,,2371,48.74973,-103.006007,47.084,,52.618,,25.849,,11,,M,Noonan,125.953,,24.669,,2021
,32.764,,20.897,,34.682,,24.891,,17,15.998,,2371,48.74973,-103.006007,25.993,,46.144,,15.8,,11,,M,Noonan,53.366,,2.095,,2021
,31.58,,18.728,,34.224,,10.219,,18,13.427,,2371,48.74973,-103.006007,26.641,,28.851,,10.814,,11,,M,Noonan,123.819,,5.872,,2021
,31.12,,28.418,,34.033,,8.096,,19,18.794,,2371,48.74973,-103.006007,34.353,,17.167,,22.482,,11,,M,Noonan,157.702,,19.158,,2021
,30.494,,27.699,,33.796,,10.508,,20,21.241,,2371,48.74973,-103.006007,38.986,,36.198,,16.412,,11,,M,Noonan,175.376,,19.211,,2021
,28.564,,15.105,,33.291,,10.913,,21,7.627,,2371,48.74973,-103.006007,23.193,,35.818,,7.016,,11,,M,Noonan,123.14,,-0.033,,2021
,29.074,,29.032,,32.62,,6.664,,22,21.685,,2371,48.74973,-103.006007,40.365,,17.416,,17.699,,11,,M,Noonan,118.524,,22.3,,2021
,30.01,,34.34,,32.611,,6.87,,23,22.46,,2371,48.74973,-103.006007,43.963,,22.131,,24.717,,11,,M,Noonan,115.827,,26.809,,2021
,30.154,,14.37,,32.527,,12.152,,24,6.203,,2371,48.74973,-103.006007,30.364,,30.845,,-1.624,,11,,M,Noonan,109.542,,-5.25,,2021
,29.108,,15.082,,31.883,,10.18,,25,13.319,,2371,48.74973,-103.006007,30.312,,22.758,,-0.148,,11,,M,Noonan,97.968,,4.606,,2021
,30.579,,38.238,,31.898,,7.608,,26,31.058,,2371,48.74973,-103.006007,47.228,,20.899,,29.248,,11,,M,Noonan,118.85,,30.962,,2021
,31.243,,27.677,,32.205,,7.812,,27,25.387,,2371,48.74973,-103.006007,34.218,,21.034,,21.135,,11,,M,Noonan,151.063,,22.294,,2021
,30.792,,31.264,,32.426,,8.509,,28,26.284,,2371,48.74973,-103.006007,39.792,,21.146,,22.735,,11,,M,Noonan,56.245,,23.273,,2021
,31.107,,35.948,,32.514,,5.291,,29,32.418,,2371,48.74973,-103.006007,43.743,,13.684,,28.153,,11,,M,Noonan,114.478,,30.369,,2021
,30.831,,29.343,,32.591,,6.911,,30,28.134,,2371,48.74973,-103.006007,37.663,,20.272,,21.022,,11,,M,Noonan,41.435,,22.891,,2021
,31.057,,38.196,,32.62,,11.221,,1,30.292,,2371,48.74973,-103.006007,48.794,,24.506,,27.597,,12,,M,Noonan,89.562,,32.48,,2021
,31.524,,30.285,,32.72,,7.043,,2,27.631,,2371,48.74973,-103.006007,37.344,,17.665,,23.225,,12,,M,Noonan,39.944,,26.13,,2021
,31.175,,23.836,,32.837,,9.066,,3,15.162,,2371,48.74973,-103.006007,31.494,,25.379,,16.178,,12,,M,Noonan,70.275,,15.689,,2021
,28.933,,22.489,,32.347,,9.417,,4,17.097,,2371,48.74973,-103.006007,29.25,,30.845,,15.728,,12,,M,Noonan,49.595,,13.477,,2021
,37.463,,41.751,,37.672,,8.89,,4,31.359,,2072,47.487398,-100.246766,57.992,,18.525,,25.509,,11,,M,Denhoff,225.281,,35.327,,2021
,40.843,,49.134,,40.493,,12.287,,5,38.554,,2072,47.487398,-100.246766,61.61,,29.725,,36.658,,11,,M,Denhoff,116.855,,40.099,,2021
,40.703,,48.315,,41.074,,7.725,,6,32.54,,2072,47.487398,-100.246766,63.392,,19.779,,33.238,,11,,M,Denhoff,162.898,,41.668,,2021
,41.98,,44.096,,41.697,,6.635,,7,31.821,,2072,47.487398,-100.246766,56.84,,15.053,,31.352,,11,,M,Denhoff,169.498,,40.173,,2021
,38.996,,39.532,,39.913,,9.018,,8,23.468,,2072,47.487398,-100.246766,50.486,,19.398,,28.578,,11,,M,Denhoff,193.676,,29.845,,2021
,38.04,,38.537,,38.663,,8.207,,9,26.83,,2072,47.487398,-100.246766,50.738,,24.371,,26.335,,11,,M,Denhoff,200.15,,32.439,,2021
,39.917,,37.901,,40.077,,12.216,,10,33.857,,2072,47.487398,-100.246766,44.416,,25.245,,31.386,,11,,M,Denhoff,62.509,,30.877,,2021
,35.973,,29.017,,37.583,,24.691,,11,26.15,,2072,47.487398,-100.246766,33.026,,43.792,,25.007,,11,,M,Denhoff,49.042,,14.082,,2021
,35.56,,21.586,,36.726,,20.338,,12,18.222,,2072,47.487398,-100.246766,25.047,,47.891,,18.124,,11,,M,Denhoff,77.66,,4.865,,2021
,35.215,,27.346,,36.493,,18.519,,13,22.237,,2072,47.487398,-100.246766,36.046,,48.384,,18.646,,11,,M,Denhoff,94.982,,9.326,,2021
,34.864,,28.966,,36.291,,6.606,,14,27.411,,2072,47.487398,-100.246766,36.439,,16.545,,21.493,,11,,M,Denhoff,145.927,,22.552,,2021
,34.43,,36.372,,36.621,,10.424,,15,33.176,,2072,47.487398,-100.246766,41.497,,23.878,,31.246,,11,,M,Denhoff,91.894,,25.878,,2021
,33.67,,39.747,,36.957,,22.465,,16,27.461,,2072,47.487398,-100.246766,50.09,,47.51,,29.403,,11,,M,Denhoff,124.987,,28.165,,2021
,33.501,,25.355,,34.918,,30.528,,17,16.892,,2072,47.487398,-100.246766,30.306,,51.99,,20.404,,11,,M,Denhoff,77.665,,6.549,,2021
,32.559,,21.457,,33.592,,12.413,,18,15.246,,2072,47.487398,-100.246766,25.216,,36.064,,17.697,,11,,M,Denhoff,135.561,,7.831,,2021
,31.908,,33.233,,33.119,,10.826,,19,18.519,,2072,47.487398,-100.246766,44.145,,23.139,,22.32,,11,,M,Denhoff,145.234,,20.944,,2021
,31.867,,30.663,,33.126,,8.78,,20,19.957,,2072,47.487398,-100.246766,41.058,,23.52,,20.268,,11,,M,Denhoff,178.197,,22.676,,2021
,30.567,,22.565,,32.855,,14.252,,21,8.686,,2072,47.487398,-100.246766,33.343,,38.931,,11.786,,11,,M,Denhoff,167.293,,5.125,,2021
,29.763,,28.535,,32.309,,8.551,,22,18.16,,2072,47.487398,-100.246766,39.189,,23.139,,17.881,,11,,M,Denhoff,123.268,,18.25,,2021
,30.902,,37.849,,32.39,,9.052,,23,23.256,,2072,47.487398,-100.246766,47.984,,23.139,,27.714,,11,,M,Denhoff,130.036,,28.415,,2021
,29.648,,13.226,,32.419,,12.345,,24,12.953,,2072,47.487398,-100.246766,28.004,,29.366,,-1.552,,11,,M,Denhoff,31.977,,1.549,,2021
,25.707,,11.403,,31.462,,12.896,,25,7.474,,2072,47.487398,-100.246766,24.303,,28.246,,-1.498,,11,,M,Denhoff,136.148,,-1.914,,2021
,29.55,,36.609,,31.47,,10.486,,26,28.042,,2072,47.487398,-100.246766,51.476,,26.611,,21.742,,11,,M,Denhoff,109.378,,29.444,,2021
,31.547,,29.377,,31.907,,12.794,,27,22.951,,2072,47.487398,-100.246766,40.959,,30.733,,17.794,,11,,M,Denhoff,150.416,,22.942,,2021
,30.608,,31.716,,31.942,,9.361,,28,24.319,,2072,47.487398,-100.246766,42.661,,23.766,,20.77,,11,,M,Denhoff,74.895,,24.478,,2021
,31.604,,39.936,,32.047,,9.645,,29,32.125,,2072,47.487398,-100.246766,49.118,,22.019,,30.753,,11,,M,Denhoff,137.088,,30.011,,2021
,31.599,,30.676,,32.218,,9.084,,30,28.238,,2072,47.487398,-100.246766,39.018,,24.013,,22.334,,11,,M,Denhoff,74.569,,23.687,,2021
,31.62,,41.976,,32.383,,14.191,,1,30.285,,2072,47.487398,-100.246766,56.3,,33.712,,27.651,,12,,M,Denhoff,126.047,,34.988,,2021
,31.889,,34.475,,32.519,,7.459,,2,26.765,,2072,47.487398,-100.246766,40.98,,21.034,,27.97,,12,,M,Denhoff,57.386,,29.042,,2021
,31.925,,27.134,,32.765,,10.033,,3,17.792,,2072,47.487398,-100.246766,35.316,,28.605,,18.952,,12,,M,Denhoff,137.403,,17.583,,2021
,30.743,,25.769,,32.815,,10.598,,4,17.223,,2072,47.487398,-100.246766,31.026,,31.606,,20.512,,12,,M,Denhoff,61.238,,14.295,,2021
,39.035,,49.84,,40.476,,7.017,,4,31.946,,2555,47.55994,-102.9921,64.238,,21.28,,35.442,,11,,M,Medicine Hole,226.856,,48.02,,2021
,43.918,,50.293,,43.834,,9.824,,5,36.606,,2555,47.55994,-102.9921,60.026,,29.366,,40.559,,11,,M,Medicine Hole,141.88,,47.929,,2021
,42.073,,51.676,,43.755,,5.123,,6,29.409,,2555,47.55994,-102.9921,65.03,,18.659,,38.322,,11,,M,Medicine Hole,212.316,,47.516,,2021
,42.744,,41.601,,44.125,,4.755,,7,29.763,,2555,47.55994,-102.9921,51.782,,20.406,,31.419,,11,,M,Medicine Hole,104.297,,40.292,,2021
,37.462,,38.996,,40.725,,4.438,,8,18.307,,2555,47.55994,-102.9921,50.504,,20.16,,27.487,,11,,M,Medicine Hole,223.261,,35.578,,2021
,36.672,,39.995,,39.793,,9.663,,9,23.915,,2555,47.55994,-102.9921,49.856,,26.611,,30.133,,11,,M,Medicine Hole,199.044,,36.036,,2021
,40.38,,41.485,,41.958,,11.607,,10,26.765,,2555,47.55994,-102.9921,47.102,,30.486,,35.868,,11,,M,Medicine Hole,188.863,,34.868,,2021
,36.268,,28.884,,38.95,,19.885,,11,21.228,,2555,47.55994,-102.9921,35.962,,39.939,,21.805,,11,,M,Medicine Hole,59.723,,12.156,,2021
,35.902,,21.232,,37.608,,9.981,,12,15.146,,2555,47.55994,-102.9921,26.483,,28.112,,15.98,,11,,M,Medicine Hole,147.913,,8.616,,2021
,36.489,,36.329,,37.996,,10.703,,13,29.509,,2555,47.55994,-102.9921,47.12,,37.072,,25.538,,11,,M,Medicine Hole,95.43,,25.894,,2021
,36.943,,35.757,,38.759,,5.197,,14,30.702,,2555,47.55994,-102.9921,41.491,,14.553,,30.022,,11,,M,Medicine Hole,110.001,,31.767,,2021
,41.646,,45.055,,41.747,,4.591,,15,40.256,,2555,47.55994,-102.9921,53.204,,17.665,,36.905,,11,,M,Medicine Hole,124.111,,42.999,,2021
,41.201,,42.422,,42.337,,18.452,,16,23.985,,2555,47.55994,-102.9921,57.272,,47.645,,27.572,,11,,M,Medicine Hole,183.427,,36.21,,2021
,35.84,,20.783,,38.343,,18.793,,17,13.615,,2555,47.55994,-102.9921,27.637,,42.291,,13.928,,11,,M,Medicine Hole,80.803,,3.838,,2021
,33.53,,19.299,,36.488,,8.685,,18,10.704,,2555,47.55994,-102.9921,31.311,,26.88,,7.286,,11,,M,Medicine Hole,184.369,,11.909,,2021
,33.184,,34.295,,36.277,,5.602,,19,16.956,,2555,47.55994,-102.9921,43.889,,19.914,,24.701,,11,,M,Medicine Hole,169.084,,28.183,,2021
,33.709,,32.268,,36.48,,7.147,,20,21.557,,2555,47.55994,-102.9921,42.723,,23.52,,21.812,,11,,M,Medicine Hole,187.059,,27.858,,2021
,32.968,,22.637,,35.501,,7.925,,21,11.912,,2555,47.55994,-102.9921,31.165,,25.76,,14.108,,11,,M,Medicine Hole,115.188,,11.421,,2021
,32.151,,34.672,,34.858,,5.003,,22,20.741,,2555,47.55994,-102.9921,45.457,,16.296,,23.887,,11,,M,Medicine Hole,143.827,,30.756,,2021
,32.977,,37.176,,35.388,,4.203,,23,19.925,,2555,47.55994,-102.9921,45.068,,16.545,,29.284,,11,,M,Medicine Hole,117.616,,36.106,,2021
,32.793,,17.905,,35.093,,10.277,,24,11.177,,2555,47.55994,-102.9921,31.206,,25.626,,4.604,,11,,M,Medicine Hole,90.428,,4.118,,2021
,31.685,,20.496,,34.11,,7.58,,25,16.957,,2555,47.55994,-102.9921,36.783,,23.005,,4.208,,11,,M,Medicine Hole,120.419,,15.382,,2021
,32.618,,44.537,,34.513,,8.168,,26,29.1,,2555,47.55994,-102.9921,53.546,,32.726,,35.528,,11,,M,Medicine Hole,130.336,,41.036,,2021
,33.3,,34.663,,36.11,,6.158,,27,26.091,,2555,47.55994,-102.9921,41.101,,16.919,,28.225,,11,,M,Medicine Hole,123.114,,29.304,,2021
,33.227,,40.328,,35.656,,5.676,,28,29.524,,2555,47.55994,-102.9921,52.592,,14.802,,28.063,,11,,M,Medicine Hole,84.374,,36.069,,2021
,36.518,,40.934,,38.165,,6.41,,29,31.969,,2555,47.55994,-102.9921,49.46,,24.013,,32.407,,11,,M,Medicine Hole,118.965,,39.858,,2021
,34.796,,36.807,,36.695,,7.003,,30,30.723,,2555,47.55994,-102.9921,43.761,,25.245,,29.853,,11,,M,Medicine Hole,62.656,,32.118,,2021
,37.713,,47.039,,38.345,,10.74,,1,30.394,,2555,47.55994,-102.9921,59.792,,31.606,,34.286,,12,,M,Medicine Hole,115.358,,42.313,,2021
,37.311,,37.387,,38.691,,5.398,,2,27.769,,2555,47.55994,-102.9921,43.426,,21.773,,31.348,,12,,M,Medicine Hole,61.461,,34.143,,2021
,34.486,,27.645,,36.558,,6.191,,3,15.652,,2555,47.55994,-102.9921,34.354,,23.139,,20.935,,12,,M,Medicine Hole,120.243,,22.64,,2021
,33.124,,25.268,,35.176,,9.953,,4,17.994,,2555,47.55994,-102.9921,27.829,,32.099,,22.707,,12,,M,Medicine Hole,45.744,,16.861,,2021
,33.701,,44.564,,37.358,,3.349,,4,30.016,,2276,47.44446,-102.50014,65.66,,14.802,,23.468,,11,,M,Werner,224.204,,41.317,,2021
,38.508,,48.968,,40.96,,8.817,,5,36.409,,2276,47.44446,-102.50014,63.77,,31.226,,34.165,,11,,M,Werner,165.016,,46.239,,2021
,38.634,,48.858,,40.745,,3.22,,6,30.188,,2276,47.44446,-102.50014,68.612,,16.047,,29.104,,11,,M,Werner,199.748,,44.224,,2021
,41.156,,42.369,,42.086,,4.372,,7,30.009,,2276,47.44446,-102.50014,57.002,,22.758,,27.736,,11,,M,Werner,131.098,,41.67,,2021
,36.542,,37.204,,38.62,,3.123,,8,18.648,,2276,47.44446,-102.50014,52.502,,17.042,,21.906,,11,,M,Werner,226.145,,34.085,,2021
,34.796,,35.364,,37.634,,6.914,,9,24.939,,2276,47.44446,-102.50014,51.872,,21.885,,18.855,,11,,M,Werner,207.444,,33.839,,2021
,37.777,,41.633,,40.022,,9.897,,10,26.741,,2276,47.44446,-102.50014,49.028,,30.598,,34.237,,11,,M,Werner,184.032,,36.155,,2021
,36.297,,30.171,,37.905,,20.373,,11,21.896,,2276,47.44446,-102.50014,37.216,,38.438,,23.126,,11,,M,Werner,80.321,,14.454,,2021
,35.923,,20.993,,36.321,,11.615,,12,15.017,,2276,47.44446,-102.50014,24.548,,35.952,,17.438,,11,,M,Werner,182.058,,9.611,,2021
,35.813,,35.58,,36.518,,11.365,,13,28.282,,2276,47.44446,-102.50014,48.938,,39.805,,22.222,,11,,M,Werner,122.573,,23.661,,2021
,36.254,,36.134,,37.303,,4.458,,14,30.131,,2276,47.44446,-102.50014,45.441,,19.398,,26.827,,11,,M,Werner,123.41,,33.018,,2021
,39.913,,44.435,,39.974,,3.574,,15,39.319,,2276,47.44446,-102.50014,53.744,,13.559,,35.125,,11,,M,Werner,135.616,,39.662,,2021
,39.156,,42.782,,40.171,,17.905,,16,24.795,,2276,47.44446,-102.50014,56.102,,47.757,,29.462,,11,,M,Werner,180.706,,34.982,,2021
,36.112,,23.23,,36.675,,19.271,,17,14.175,,2276,47.44446,-102.50014,29.543,,43.411,,16.916,,11,,M,Werner,89.675,,6.205,,2021
,34.588,,18.714,,35.02,,6.258,,18,10.955,,2276,47.44446,-102.50014,32.608,,19.533,,4.82,,11,,M,Werner,192.443,,12.343,,2021
,33.942,,32.403,,34.66,,4.78,,19,17.192,,2276,47.44446,-102.50014,47.084,,17.167,,17.722,,11,,M,Werner,172.328,,28.752,,2021
,33.847,,31.424,,34.825,,5.362,,20,20.615,,2276,47.44446,-102.50014,44.638,,30.979,,18.21,,11,,M,Werner,193.419,,28.973,,2021
,33.195,,23.737,,34.242,,7.906,,21,10.857,,2276,47.44446,-102.50014,33.546,,33.331,,13.928,,11,,M,Werner,119.684,,12.669,,2021
,32.518,,32.36,,33.635,,2.947,,22,20.082,,2276,47.44446,-102.50014,47.246,,11.444,,17.474,,11,,M,Werner,159.769,,28.91,,2021
,32.511,,37.701,,33.709,,4.64,,23,20.206,,2276,47.44446,-102.50014,48.866,,19.04,,26.535,,11,,M,Werner,117.993,,33.682,,2021
,32.563,,16.101,,33.677,,10.098,,24,11.828,,2276,47.44446,-102.50014,32.907,,26.499,,-0.706,,11,,M,Werner,89.524,,5.934,,2021
,31.485,,16.778,,33.012,,4.429,,25,13.028,,2276,47.44446,-102.50014,35.161,,20.272,,-1.606,,11,,M,Werner,117.693,,15.016,,2021
,32.375,,42.886,,33.177,,7.008,,26,28.514,,2276,47.44446,-102.50014,55.382,,39.178,,30.389,,11,,M,Werner,133.546,,39.926,,2021
,32.865,,30.538,,33.47,,6.164,,27,23.695,,2276,47.44446,-102.50014,42.768,,20.653,,18.307,,11,,M,Werner,135.322,,28.84,,2021
,32.062,,33.337,,33.278,,3.987,,28,26.018,,2276,47.44446,-102.50014,47.912,,10.573,,18.761,,11,,M,Werner,87.712,,29.645,,2021
,32.867,,39.926,,33.594,,5.893,,29,31.886,,2276,47.44446,-102.50014,50.558,,26.746,,29.293,,11,,M,Werner,124.777,,38.694,,2021
,32.774,,34.264,,33.687,,4.361,,30,29.665,,2276,47.44446,-102.50014,45.039,,15.673,,23.488,,11,,M,Werner,76.002,,30.484,,2021
,32.727,,45.385,,35.131,,9.442,,1,30.558,,2276,47.44446,-102.50014,62.276,,39.066,,28.494,,12,,M,Werner,131.148,,43.299,,2021
,33.019,,33.91,,36.402,,4.396,,2,26.146,,2276,47.44446,-102.50014,42.872,,18.659,,24.948,,12,,M,Werner,57.712,,32.3,,2021
,33.129,,28.337,,34.731,,6.985,,3,15.594,,2276,47.44446,-102.50014,36.666,,23.386,,20.007,,12,,M,Werner,124.754,,21.738,,2021
,33.062,,25.735,,33.968,,8.245,,4,19.566,,2276,47.44446,-102.50014,28.684,,28.493,,22.786,,12,,M,Werner,45.056,,17.504,,2021
,34.743,,47.042,,37.5,,5.957,,4,31.672,,2323,48.0241,-102.94056,64.868,,18.413,,29.215,,11,,M,Hawkeye,198.24,,44.114,,2021
,41.215,,50.173,,41.829,,10.734,,5,36.833,,2323,48.0241,-102.94056,62.186,,29.725,,38.16,,11,,M,Hawkeye,106.792,,45.623,,2021
,39.862,,48.139,,41.577,,4.489,,6,29.147,,2323,48.0241,-102.94056,62.402,,16.047,,33.876,,11,,M,Hawkeye,175.72,,43.868,,2021
,40.988,,40.092,,41.867,,5.818,,7,30.023,,2323,48.0241,-102.94056,49.172,,19.398,,31.012,,11,,M,Hawkeye,91.329,,37.325,,2021
,35.575,,36.107,,38.641,,7.503,,8,17.645,,2323,48.0241,-102.94056,50.306,,22.893,,21.907,,11,,M,Hawkeye,205.851,,28.266,,2021
,34.291,,36.267,,37.28,,7.23,,9,22.631,,2323,48.0241,-102.94056,50.864,,23.251,,21.67,,11,,M,Hawkeye,182.194,,34.299,,2021
,38.791,,40.038,,39.782,,10.93,,10,28.27,,2323,48.0241,-102.94056,47.75,,27.126,,32.326,,11,,M,Hawkeye,175.344,,33.478,,2021
,35.343,,28.12,,36.947,,20.856,,11,22.403,,2323,48.0241,-102.94056,34.426,,37.946,,21.814,,11,,M,Hawkeye,75.606,,12.158,,2021
,34.985,,20.23,,35.595,,11.343,,12,14.853,,2323,48.0241,-102.94056,23.076,,17.042,,17.384,,11,,M,Hawkeye,140.519,,7.958,,2021
,34.828,,31.685,,35.369,,11.894,,13,27.342,,2323,48.0241,-102.94056,40.383,,36.064,,22.986,,11,,M,Hawkeye,82.76,,21.229,,2021
,35.125,,34.788,,35.922,,5.701,,14,30.055,,2323,48.0241,-102.94056,41.684,,14.679,,27.892,,11,,M,Hawkeye,95.922,,29.166,,2021
,39.964,,42.291,,39.316,,5.16,,15,38.664,,2323,48.0241,-102.94056,51.296,,15.673,,33.285,,11,,M,Hawkeye,95.858,,36.87,,2021
,39.507,,39.829,,39.865,,21.317,,16,25.048,,2323,48.0241,-102.94056,53.654,,51.744,,26.004,,11,,M,Hawkeye,152.961,,31.451,,2021
,35.097,,21.502,,35.729,,23.048,,17,14.988,,2323,48.0241,-102.94056,26.195,,48.026,,16.808,,11,,M,Hawkeye,50.669,,4.02,,2021
,33.384,,20.606,,34.065,,8.668,,18,11.887,,2323,48.0241,-102.94056,30.884,,23.251,,10.328,,11,,M,Hawkeye,168.929,,11.178,,2021
,32.639,,32.047,,33.721,,7.171,,19,15.834,,2323,48.0241,-102.94056,40.717,,19.152,,23.376,,11,,M,Hawkeye,139.249,,24.357,,2021
,32.292,,29.754,,33.587,,8.373,,20,21.437,,2323,48.0241,-102.94056,42.123,,26.253,,17.384,,11,,M,Hawkeye,173.099,,25.208,,2021
,30.699,,19.415,,32.954,,9.03,,21,9.855,,2323,48.0241,-102.94056,27.421,,31.472,,11.408,,11,,M,Hawkeye,124.632,,6.851,,2021
,30.75,,32.959,,32.374,,6.093,,22,21.043,,2323,48.0241,-102.94056,44.287,,15.301,,21.63,,11,,M,Hawkeye,134.152,,26.134,,2021
,31.941,,38.282,,32.916,,6.359,,23,20.277,,2323,48.0241,-102.94056,45.73,,19.645,,30.834,,11,,M,Hawkeye,123.739,,32.928,,2021
,31.707,,16.28,,32.857,,11.359,,24,9.075,,2323,48.0241,-102.94056,32.275,,27.731,,0.284,,11,,M,Hawkeye,106.48,,1.613,,2021
,30.211,,19.227,,31.808,,7.987,,25,15.509,,2323,48.0241,-102.94056,37.342,,18.032,,1.112,,11,,M,Hawkeye,105.989,,12.107,,2021
,32.235,,43.457,,32.68,,11.408,,26,30.408,,2323,48.0241,-102.94056,52.376,,26.253,,34.538,,11,,M,Hawkeye,116.003,,37.024,,2021
,32.814,,31.268,,32.995,,6.965,,27,25.11,,2323,48.0241,-102.94056,38.757,,19.914,,23.779,,11,,M,Hawkeye,116.139,,27.184,,2021
,32.033,,35.975,,33.029,,8.32,,28,28.068,,2323,48.0241,-102.94056,48.578,,19.04,,23.371,,11,,M,Hawkeye,71.791,,29.134,,2021
,32.872,,38.122,,33.497,,6.154,,29,32.291,,2323,48.0241,-102.94056,48.83,,19.645,,27.414,,11,,M,Hawkeye,120.197,,36.115,,2021
,32.698,,34.22,,33.763,,7.874,,30,30.82,,2323,48.0241,-102.94056,42.199,,26.499,,26.24,,11,,M,Hawkeye,64.406,,28.833,,2021
,32.86,,44.479,,35.768,,12.527,,1,29.454,,2323,48.0241,-102.94056,55.076,,24.64,,33.881,,12,,M,Hawkeye,98.803,,38.905,,2021
,35.522,,34.853,,37.359,,5.937,,2,25.798,,2323,48.0241,-102.94056,46.319,,19.04,,23.387,,12,,M,Hawkeye,87.773,,31.789,,2021
,33.438,,27.819,,34.641,,6.67,,3,14.182,,2323,48.0241,-102.94056,35.29,,21.146,,20.347,,12,,M,Hawkeye,120.611,,20.595,,2021
,32.075,,25.435,,33.487,,9.15,,4,17.871,,2323,48.0241,-102.94056,29.705,,30.979,,21.164,,12,,M,Hawkeye,50.46,,16.814,,2021
,33.864,,42.638,,37.108,,6.044,,4,31.566,,2304,48.19678,-102.6986,59.702,,17.291,,25.574,,11,,M,Rat Lake,179.555,,40.754,,2021
,38.836,,50.905,,40.543,,10.315,,5,36.581,,2304,48.19678,-102.6986,61.376,,33.712,,40.433,,11,,M,Rat Lake,85.235,,43.632,,2021
,39.585,,46.201,,41.191,,4.629,,6,28.618,,2304,48.19678,-102.6986,61.286,,16.919,,31.116,,11,,M,Rat Lake,172.365,,41.824,,2021
,39.836,,40.55,,41.3,,5.317,,7,30.266,,2304,48.19678,-102.6986,47.966,,19.533,,33.134,,11,,M,Rat Lake,85.783,,36.356,,2021
,36.979,E,35.033,,39.174,E,6.849,E,8,18.633,E,2304,48.19678,-102.6986,48.866,,21.146,,21.2,,11,,M,Rat Lake,217.537,E,30.415,E,2021
,35.319,,33.915,,38.03,,9.236,,9,22.821,,2304,48.19678,-102.6986,49.136,,28.605,,18.694,,11,,M,Rat Lake,186.033,,31.419,,2021
,37.995,,39.049,,39.793,,11.997,,10,29.283,,2304,48.19678,-102.6986,46.94,,30.733,,31.158,,11,,M,Rat Lake,158.806,,31.828,,2021
,36.496,,26.491,,37.853,,22.691,,11,22.229,,2304,48.19678,-102.6986,32.36,,41.798,,20.622,,11,,M,Rat Lake,74.919,,11.098,,2021
,35.775,,17.389,,36.513,,11.941,,12,13.77,,2304,48.19678,-102.6986,21.155,,38.931,,13.622,,11,,M,Rat Lake,148.218,,6.055,,2021
,35.03,,29.131,,35.836,,10.956,,13,24.704,,2304,48.19678,-102.6986,37.137,,33.085,,21.124,,11,,M,Rat Lake,53.147,,17.569,,2021
,34.705,,31.181,,35.694,,5.07,,14,28.471,,2304,48.19678,-102.6986,38.793,,14.43,,23.569,,11,,M,Rat Lake,108.384,,27.586,,2021
,37.428,,39.568,,38.232,,7.293,,15,37.242,,2304,48.19678,-102.6986,46.616,,24.125,,32.52,,11,,M,Rat Lake,91.531,,34.982,,2021
,39.002,,36.538,,39.321,,24.269,,16,25.582,,2304,48.19678,-102.6986,47.282,,60.211,,25.794,,11,,M,Rat Lake,140.39,,28.704,,2021
,35.688,,21.567,,36.304,,28.123,,17,14.967,,2304,48.19678,-102.6986,26.469,,51.744,,16.664,,11,,M,Rat Lake,47.814,,2.705,,2021
,33.039,,19.852,,34.648,,9.994,,18,12.95,,2304,48.19678,-102.6986,27.756,,28.739,,11.948,,11,,M,Rat Lake,149.055,,8.397,,2021
,32.456,,30.988,,34.087,,7.886,,19,16.027,,2304,48.19678,-102.6986,41.203,,19.04,,20.773,,11,,M,Rat Lake,139.241,,22.265,,2021
,32.51,,28.658,,33.93,,7.898,,20,21.048,,2304,48.19678,-102.6986,41.389,,35.325,,15.926,,11,,M,Rat Lake,171.815,,23.981,,2021
,31.742,,17.625,,33.387,,9.617,,21,7.752,,2304,48.19678,-102.6986,26.217,,32.458,,9.032,,11,,M,Rat Lake,138.606,,4.459,,2021
,31.203,,29.748,,32.71,,6.15,,22,20.727,,2304,48.19678,-102.6986,42.003,,15.922,,17.492,,11,,M,Rat Lake,135.387,,22.849,,2021
